KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
74,12978638.88888888,38935916.66666666,6659999.999999999,32275916.66666666,2484.459738095238,116.6391371275234,38.87971237584115
74,878765.0476190475,4393825.238095237,2610158.571428571,1783666.666666666,1971.144714285714,614.0327235781621,122.8065447156324
74,836072.2222222222,2508216.666666666,1378800,1129416.666666666,1698.380476190475,222.1441656605958,74.04805522019862
74,3932800.952380952,3932800.952380952,2371384.285714285,1561416.666666667,2907.882142857142,5.42212918117579,5.42212918117579
74,1246457.301587301,3739371.904761903,1749038.571428571,1990333.333333332,2083.536863945578,168.7195362209189,56.23984540697297
74,656469.0476190478,3282345.238095238,2490428.571428571,791916.6666666667,2132.347583673468,1294.60806483005,258.9216129660101
74,1159021.904761905,3477065.714285715,1986565.714285714,1490500,2035.549829931973,148.0629182466482,49.35430608221606
74,1230636.904761904,2461273.809523809,1212857.142857142,1248416.666666666,1749.695510204081,258.0308012354159,129.0154006177079
74,824623.0158730157,2473869.047619047,1180285.714285714,1293583.333333333,2267.863571428571,283.4026594645127,94.4675531548376
74,785866.0714285714,3143464.285714285,1519714.285714285,1623750,1243.080714285714,1106.334555992821,276.5836389982054
74,3250738.095238095,3250738.095238095,1457571.428571428,1793166.666666666,1400.424285714285,6.68559292976744,6.68559292976744
74,1232333.333333333,1232333.333333333,816000,416333.3333333333,1289.906244897959,6.68559292976744,6.68559292976744
74,461740.476190476,2308702.38095238,1702285.714285714,606416.6666666666,1513.297040816326,1316.731683854748,263.3463367709496
74,785670.6349206347,2357011.904761904,1344428.571428571,1012583.333333333,1595.629523809524,178.0749536713435,59.35831789044786
74,521663.8095238095,2608319.047619047,1206985.714285714,1401333.333333333,1191.054999999999,453.9955174288043,90.79910348576088
74,1674702.380952381,1674702.380952381,553285.7142857143,1121416.666666666,2014.72387755102,6.68559292976744,6.68559292976744
74,1393429.365079364,4180288.095238094,2303871.428571427,1876416.666666666,1810.361020408163,178.0749536713435,59.35831789044786
74,856823.4523809521,3427293.809523808,2057627.142857142,1369666.666666666,2232.47644387755,1060.174381657818,265.0435954144545
74,4877845.238095237,4877845.238095237,2805428.57142857,2072416.666666666,2660.779285714285,10.63651394927971,10.63651394927971
74,2465671.428571428,4931342.857142856,2254842.857142856,2676499.999999999,2114.160408163265,236.0069665184951,118.0034832592475
74,1455169.642857142,5820678.57142857,3789428.571428571,2031250,2411.280244897958,607.6675665909173,151.9168916477293
74,1818325.396825396,5454976.19047619,3159642.857142857,2295333.333333333,3097.2571292517,456.7231643256455,152.2410547752151
74,901525.0285714284,4507625.142857142,2901587.142857142,1606038,1567.907775510204,1399.726051405436,279.9452102810872
74,906367.857142857,3625471.428571428,2667471.428571428,957999.9999999997,1916.273979591836,1691.700772697697,422.9251931744244
74,809145.8333333333,3236583.333333333,2222999.999999999,1013583.333333333,1918.215204081632,678.9388381564438,169.7347095391109
74,842468.0952380951,2527404.285714285,1596904.285714285,930500.0000000002,1731.866972789116,31.90954184783914,10.63651394927971
74,1020550.523809523,3061651.571428571,1969028.571428571,1092623,2424.804448979591,591.4631073163413,197.1543691054471
74,691909.5238095236,3459547.619047618,2416714.285714285,1042833.333333333,1527.005020408163,2027.514143631134,405.5028287262268
74,784235.7142857143,3136942.857142857,1359942.857142857,1777000,1641.552142857142,1788.844824295604,447.2112060739011
74,783966.6666666667,3919833.333333333,2067000,1852833.333333333,1699.659346938775,1296.188064694255,259.237612938851
74,2358233.333333333,2358233.333333333,1710900,647333.3333333333,3304.474999999999,36.08458242613058,36.08458242613058
74,566216.6666666666,2831083.333333333,1811999.999999999,1019083.333333333,1406.093142857142,685.8306053684818,137.1661210736963
74,683309.5238095239,3416547.619047619,2017714.285714285,1398833.333333333,1811.414285714286,1385.68324935793,277.136649871586
74,1479434.523809524,2958869.047619048,1258285.714285714,1700583.333333334,2173.265,33.34064253434992,16.67032126717496
74,675958.3333333334,2703833.333333333,1452000,1251833.333333333,1391.16025510204,885.9212995242403,221.48032488106
74,3125219.047619047,3125219.047619047,1461385.714285714,1663833.333333333,3454.292857142856,10.61326700591862,10.61326700591862
74,799516.6666666667,3997583.333333333,1589999.999999999,2407583.333333333,1171.349,523.2275135752016,104.6455027150403
74,961980.1587301582,2885940.476190474,1179857.142857142,1706083.333333332,1520.584353741496,312.8439120967807,104.2813040322602
74,727394.8412698413,4364369.047619047,2365285.714285714,1999083.333333333,1243.381479591836,2321.542266646118,386.9237111076864
74,967650.7936507931,2902952.380952379,1561285.714285714,1341666.666666665,1387.722244897959,376.1237315618589,125.3745771872862
74,696604.7619047618,3483023.809523809,1962857.142857142,1520166.666666666,1456.441489795918,1375.066281776263,275.0132563552526
74,843849.2063492062,2531547.619047618,1153714.285714285,1377833.333333333,1452.970476190476,709.722168664401,236.574056221467
74,1780964.285714285,1780964.285714285,1093714.285714285,687250,2033.997142857142,6.13261507388159,6.13261507388159
74,860027.7777777778,2580083.333333333,1395000,1185083.333333333,1570.477142857143,544.5160698780312,181.5053566260103
74,4569476.19047619,4569476.19047619,2456142.857142857,2113333.333333333,2605.712857142857,6.13261507388159,6.13261507388159
74,980357.142857143,2941071.428571429,1577571.428571428,1363500,1951.889523809523,829.7542089500417,276.5847363166806
74,1363178.571428571,2726357.142857142,1401857.142857142,1324500,2547.579999999999,12.26523014776317,6.13261507388159
74,2569011.507936507,7707034.523809522,3440442.857142856,4266591.666666665,2487.016870748299,456.764834062789,152.2549446875963
74,1603237.5,6412950,4097700,2315250,2362.748010204081,293.7055236927212,73.4263809231803
74,1158172.619047618,2316345.238095237,1182428.571428571,1133916.666666666,1995.303571428571,111.5834583138481,55.79172915692409
74,2610261.111111111,7830783.333333333,5170200,2660583.333333333,2657.373197278911,78.9525667554961,26.31752225183203
74,2744488.095238095,2744488.095238095,1208571.428571428,1535916.666666666,3075.258571428571,6.71350843165085,6.71350843165085
74,1384826.19047619,2769652.38095238,1473985.714285714,1295666.666666666,2703.982959183673,112.8408308666554,56.42041543332774
74,1801800.595238095,7207202.380952381,3367285.714285714,3839916.666666666,2452.631224489795,999.1165801396832,249.7791450349208
74,1231292.38095238,6156461.904761903,3438128.57142857,2718333.333333333,2078.439265306122,1035.626058371011,207.1252116742023
74,3989563.095238096,7979126.190476192,2688042.857142857,5291083.333333333,2943.817091836734,79.10511919642784,39.55255959821391
74,767965.873015873,2303897.619047618,1475314.285714285,828583.3333333334,2570.860122448979,368.7208670618796,122.9069556872932
74,900654.7619047618,3602619.047619047,2641285.714285714,961333.3333333333,2195.320586734693,411.9667902585314,102.9916975646328
74,1251744.047619047,2503488.095238095,1148571.428571428,1354916.666666666,2107.821428571428,26.76676021484279,13.38338010742139
74,921672.6190476192,3686690.476190476,2067857.142857142,1618833.333333333,1461.951326530612,666.7294168125396,166.6823542031349
74,556934.5238095237,2227738.095238095,1364571.428571428,863166.6666666666,1263.628035714285,928.6659751426972,232.1664937856743
74,490306.5476190475,1961226.19047619,1367142.857142856,594083.3333333333,1603.669464285714,437.0407537580276,109.2601884395069
74,760693.4523809521,3042773.809523808,1827857.142857142,1214916.666666666,1666.157882653061,766.5410465963145,191.6352616490786
74,688782.7380952381,2755130.952380952,1675714.285714286,1079416.666666666,1359.714591836734,579.1797616909453,144.7949404227363
74,589837.3015873015,1769511.904761904,1152428.571428571,617083.3333333333,1149.640476190476,985.7054669112088,328.5684889704029
74,1012000,4048000,2288999.999999999,1759000,1739.232346938776,566.7691047817284,141.6922761954321
74,833154.7619047618,1666309.523809523,917142.8571428572,749166.6666666666,1917.939489795918,65.75887249304355,32.87943624652177
74,672806.5476190473,2691226.190476189,1547142.857142856,1144083.333333333,1463.148775510204,1001.170114709603,250.2925286774009
74,684500,1369000,777000,592000,1718.934081632653,92.67664208031776,46.33832104015888
74,619861.9047619049,3099309.523809524,1874142.857142857,1225166.666666666,1324.389142857143,1944.553770756889,388.9107541513778
74,438821.4285714285,2194107.142857142,1305857.142857142,888250,1338.119183673469,1780.617623452828,356.1235246905656
74,1072119.047619047,3216357.142857143,1554857.142857143,1661500,1701.382653061224,211.5789126268153,70.52630420893846
74,735865.079365079,2207595.238095236,942428.5714285712,1265166.666666665,1177.083248299319,133.6562449375078,44.55208164583596
74,629583.3333333333,1888750,1017000,871750,1415.268639455782,542.2365692086465,180.7455230695488
74,556875,1113750,689999.9999999998,423750,2070.776142857142,14.9575977411746,7.4787988705873
74,1299992.063492063,3899976.19047619,2057142.857142856,1842833.333333333,1988.280476190476,673.0461464522068,224.3487154840689
74,464669.6428571428,1858678.571428571,1194428.571428571,664250,1220.636632653061,627.0383199019823,156.7595799754955
74,1876619.357142857,3753238.714285714,1598185.714285714,2155053,2202.250102040816,100.8791200760561,50.43956003802806
74,1675221.428571428,1675221.428571428,1017471.428571428,657750,2295.2123469387752,5.57510461261962,5.57510461261962
74,3109364.761904762,15546823.8095238,5557157.14285714,9989666.666666668,1926.492048979592,1829.881761267507,365.9763522535016
74,1774301.587301586,5322904.761904761,2542071.428571428,2780833.333333332,1856.688591836734,717.0288073764259,239.0096024588086
74,1489128.571428571,2978257.142857143,1663757.142857143,1314500,2300.644551020408,275.4523863367534,137.7261931683767
74,8975183.333333336,17950366.66666667,3469200,14481166.66666666,2277.761836734694,22.47296650831812,11.23648325415906
74,4541238.095238095,4541238.095238095,1406571.428571428,3134666.666666666,2353.931020408163,5.57510461261962,5.57510461261962
74,1798976.19047619,1798976.19047619,524142.8571428571,1274833.333333333,1336.325714285714,5.57510461261962,5.57510461261962
74,695535.7142857144,2086607.142857143,1170857.142857142,915750,1611.551653061225,16.72531383785887,5.57510461261962
74,1073909.523809523,6443457.142857141,3601457.142857142,2842000,1669.170323129251,1234.911256730221,205.8185427883701
74,5160237.301587301,15480711.9047619,3748628.57142857,11732083.33333333,1617.512857142857,685.6474718872665,228.5491572957555
74,11240886.9047619,22481773.80952381,5466857.142857143,17014916.66666666,2457.730357142856,198.953467396856,99.47673369842802
74,11039079.76190476,22078159.52380952,4408242.857142857,17669916.66666667,1984.759591836734,138.5134710975369,69.25673554876846
74,3412036.904761905,6824073.80952381,1726157.142857142,5097916.666666667,1733.981724489795,364.7722312176624,182.3861156088312
74,3279329.365079364,9837988.095238091,2810571.428571429,7027416.666666665,1521.555714285714,755.2789321024583,251.7596440341528
74,12980164.28571428,12980164.28571428,2057914.285714286,10922250,2102.477857142857,5.49911681660831,5.49911681660831
74,3485290.476190476,10455871.42857142,2612871.428571428,7843000,1548.389319727891,315.2759156847697,105.0919718949232
74,3392601.19047619,6785202.38095238,1969285.714285714,4815916.666666666,1913.339285714285,138.5134710975369,69.25673554876846
74,2785326.190476189,5570652.380952379,1794985.714285713,3775666.666666666,1882.598010204081,57.81230797821923,28.90615398910961
74,11931938.09523809,35795814.28571429,4953814.285714286,30842000,1975.275748299319,118.2230579589142,39.40768598630474
74,1036539.88095238,4146159.523809523,2233242.857142856,1912916.666666666,1481.883456632652,998.7310456587256,249.6827614146814
74,1652621.428571429,3305242.857142858,1061742.857142857,2243500,2121.982581632652,164.0933210497767,82.04666052488837
74,2779512.5,5559025,2847000,2712025,3102.061857142856,270.5767156597243,135.2883578298621
74,651577.3809523808,2606309.523809523,1586142.857142857,1020166.666666666,1562.426581632653,604.5499506751839,151.1374876687959
74,667794.6428571428,2671178.571428571,1500428.571428571,1170750,1410.37568877551,89.0665737818618,22.26664344546545
74,1103104.166666666,4412416.666666666,2316000,2096416.666666666,2074.404362244898,1781.105439841984,445.276359960496
74,1461978.571428571,5847914.285714284,2995414.285714284,2852499.999999999,1770.562653061224,1054.889846919622,263.7224617299056
74,780567.619047619,3902838.095238095,2058171.428571428,1844666.666666666,1745.120469387755,277.695932800574,55.53918656011482
74,2340526.19047619,11702630.95238095,5125714.285714285,6576916.666666665,1848.613204081632,958.5970673958966,191.7194134791793
74,692169.8412698413,2076509.523809523,1344342.857142857,732166.6666666663,1170.434149659863,865.5148398346354,288.5049466115451
74,759875,1519750,972000,547750,1817.542857142856,9.21629759809748,4.60814879904874
74,1941317.46031746,5823952.380952381,2239285.714285714,3584666.666666666,1894.200952380952,271.6142370915837,90.53807903052792
74,581897.619047619,2909488.095238095,1847571.428571428,1061916.666666666,1443.209542857142,882.3779124960572,176.4755824992114
74,636809.523809524,1273619.047619048,844285.7142857144,429333.3333333334,1814.763571428571,48.44554616033401,24.222773080167
74,1351699.404761904,5406797.619047619,2335714.285714285,3071083.333333333,1801.714285714285,411.5919526951467,102.8979881737866
74,1474559.523809524,2949119.047619048,1058785.714285714,1890333.333333333,2070.202857142857,102.7949623817228,51.39748119086144
74,13508171.42857142,13508171.42857142,1359171.428571428,12149000,2295.155918367346,6.08324441964798,6.08324441964798
74,706059.5238095237,1412119.047619047,574285.7142857143,837833.3333333333,1413.848142857142,9.21629759809748,4.60814879904874
74,685369.0476190475,3426845.238095237,1674428.571428571,1752416.666666666,1620.014285714285,524.8185281803883,104.9637056360776
74,435218.6785714285,1740874.714285714,1072285.714285714,668588.9999999998,1279.630142857142,660.4265478846108,165.1066369711527
